state,year,month,temperature,precipitation,snowfall,wind_speed
NH,2000,04,25.95238095238093,,,
NH,2000,05,25.665591397849468,,,
NH,2000,06,24.412643678160915,,,
NH,2000,07,23.209090909090907,,,
NH,2000,08,24.118681318681322,,,
NH,2000,09,24.260493827160502,,,
NH,2000,10,25.386746987951813,,,
NH,2000,11,25.94705882352941,,,
NH,2000,12,26.13947368421052,,,
NH,2001,01,27.436842105263157,,,
NH,2001,02,27.243548387096766,,,
NH,2001,03,27.2948051948052,,,
NH,2001,04,26.73714285714286,,,
NH,2001,05,25.769642857142852,,,
NH,2001,06,23.669135802469132,,,
NH,2001,07,23.2047619047619,,,
NH,2001,08,24.18461538461538,,,
NH,2001,09,24.520967741935483,,,
NH,2001,10,25.355,,,
NH,2001,11,26.909677419354832,,,
NH,2001,12,27.458904109589046,,,
NH,2002,01,28.238666666666674,,,
NH,2002,02,27.719117647058823,,,
NH,2002,03,27.10294117647058,,,
NH,2002,04,26.671428571428574,,,
NH,2002,05,25.27875000000001,,,
NH,2002,06,24.542187499999997,,,
NH,2002,07,22.33428571428571,,,
NH,2002,08,22.635294117647057,,,
NH,2002,09,23.664197530864197,,,
NH,2002,10,24.671951219512188,,,
NH,2002,11,24.970238095238084,,,
NH,2002,12,26.377499999999998,,,
NH,2003,01,27.066666666666663,,,
NH,2003,02,27.406666666666673,,,
NH,2003,03,27.35662650602409,,,
NH,2003,04,26.32317073170733,,,
NH,2003,05,25.879999999999985,,,
NH,2003,06,24.357317073170723,,,
NH,2003,07,23.023529411764706,,,
NH,2003,08,21.871264367816103,,,
NH,2003,09,23.339024390243896,,,
NH,2003,10,24.272826086956535,,,
NH,2003,11,25.45909090909091,,,
NH,2003,12,26.922093023255815,,,
NH,2004,01,27.60449438202247,,,
NH,2004,02,28.009302325581388,,,
NH,2004,03,27.22473118279568,,,
NH,2004,04,25.844186046511627,,,
NH,2004,05,24.865116279069756,,,
NH,2004,06,24.337209302325576,,,
NH,2004,07,22.965432098765437,,,
NH,2004,08,22.183146067415723,,,
NH,2004,09,23.35232558139534,,,
NH,2004,10,24.559090909090912,,,
NH,2004,11,25.09642857142857,,,
NH,2004,12,26.00217391304348,,,
NH,2005,01,27.63461538461539,,,
NH,2005,02,27.27349397590362,,,
NH,2005,03,26.878494623655907,,,
NH,2005,04,26.11,,,
NH,2005,05,25.491397849462363,,,
NH,2005,06,23.58095238095238,,,
NH,2005,07,22.80434782608696,,,
NH,2005,08,22.276344086021503,,,
NH,2005,09,23.8375,,,
NH,2005,10,24.592473118279564,,,
NH,2005,11,25.338888888888896,,,
NH,2005,12,26.404347826086955,,,
NH,2006,01,26.966666666666672,,,
NH,2006,02,27.312500000000007,,,
NH,2006,03,27.91149425287356,,,
NH,2006,04,26.857303370786514,,,
NH,2006,05,25.056989247311826,,,
NH,2006,06,23.326966292134834,,,
NH,2006,07,22.049462365591395,,,
NH,2006,08,22.340860215053763,,,
NH,2006,09,23.59333333333334,,,
NH,2006,10,24.046511627906977,,,
NH,2006,11,26.19887640449438,,,
NH,2006,12,25.722222222222218,,,
NH,2007,01,26.928260869565204,,,
NH,2007,02,27.049999999999997,,,
NH,2007,03,26.823076923076933,,,
NH,2007,04,26.113793103448273,,,
NH,2007,05,24.86630434782608,,,
NH,2007,06,25.368539325842708,,,
NH,2007,07,23.649462365591404,,,
NH,2007,08,24.254347826086953,,,
NH,2007,09,24.753932584269663,,,
NH,2007,10,25.001075268817214,,,
NH,2007,11,25.866666666666667,,,
NH,2007,12,25.875,,,
NH,2008,01,27.035483870967752,,,
NH,2008,02,27.243678160919554,,,
NH,2008,03,26.689247311827963,,,
NH,2008,04,26.385555555555545,,,
NH,2008,05,24.290322580645174,,,
NH,2008,06,23.744943820224716,,,
NH,2008,07,24.269999999999996,,,
NH,2008,08,24.43870967741936,,,
NH,2008,09,24.904494382022477,,,
NH,2008,10,25.633720930232574,,,
NH,2008,11,26.30333333333332,,,
NH,2008,12,26.142857142857142,,,
NH,2009,01,27.221505376344084,,,
NH,2009,02,27.253571428571426,,,
NH,2009,03,27.14301075268818,,,
NH,2009,04,26.277777777777764,,,
NH,2009,05,24.240659340659338,,,
NH,2009,06,23.9962962962963,,,
NH,2009,07,23.65934065934065,,,
NH,2009,08,22.90322580645161,,,
NH,2009,09,23.931460674157304,,,
NH,2009,10,24.506521739130424,,,
NH,2009,11,25.472413793103453,,,
NH,2009,12,26.9375,,,
NH,2010,01,27.10326086956522,,,
NH,2010,02,27.034210526315793,,,
NH,2010,03,26.814772727272725,,,
NH,2010,04,25.991111111111113,,,
NH,2010,05,25.239784946236565,,,
NH,2010,06,25.13285714285714,,,
NH,2010,07,23.6873417721519,,,
NH,2010,08,24.383333333333326,,,
NH,2010,09,25.967816091954028,,,
NH,2010,10,25.62365591397851,,,
NH,2010,11,25.955555555555556,,,
NH,2010,12,26.31206896551724,,,
NH,2011,01,27.44831460674157,,,
NH,2011,02,27.000000000000007,,,
NH,2011,03,26.592473118279578,,,
NH,2011,04,26.135555555555552,,,
NH,2011,05,25.510752688172037,,,
NH,2011,06,24.681111111111115,,,
NH,2011,07,23.692473118279572,,,
NH,2011,08,23.34301075268817,,,
NH,2011,09,23.967777777777783,,,
NH,2011,10,24.9494623655914,,,
NH,2011,11,25.466666666666658,,,
NH,2011,12,25.96666666666667,,,
NH,2012,01,26.541935483870972,,,
NH,2012,02,26.61609195402298,,,
NH,2012,03,26.835483870967735,,,
NH,2012,04,25.68444444444445,,,
NH,2012,05,24.517204301075267,,,
NH,2012,06,24.19222222222222,,,
NH,2012,07,23.37956989247312,,,
NH,2012,08,22.972043010752692,,,
NH,2012,09,23.6888888888889,,,
NH,2012,10,25.219354838709673,,,
NH,2012,11,25.09411764705883,,,
NH,2013,01,26.613978494623655,,,
NH,2013,02,26.524999999999995,,,
NH,2013,03,26.330107526881722,,,
NH,2013,04,26.493258426966293,,,
NH,2013,05,24.913043478260878,,,
NH,2013,06,24.256666666666664,,,
NH,2013,07,23.450537634408605,,,
NH,2013,08,23.55161290322581,,,
NH,2013,09,23.766666666666666,,,
NH,2013,10,24.749462365591402,,,
NH,2013,11,26.37111111111111,,,
NH,2014,01,27.25913978494622,,,
NH,2014,02,27.477380952380948,,,
NH,2014,03,26.96129032258064,,,
NH,2014,04,25.97888888888889,,,
NH,2014,05,24.872043010752684,,,
NH,2014,06,24.347777777777775,,,
NH,2014,07,22.568817204301077,,,
NH,2014,08,24.24946236559139,,,
NH,2014,09,24.454022988505752,,,
NH,2014,10,24.510752688172044,,,
NH,2014,11,25.496666666666666,,,
NH,2014,12,28.2,,,
NH,2015,01,27.06129032258065,,,
NH,2015,02,28.051190476190477,,,
NH,2015,03,27.70806451612904,,,
NH,2015,04,26.36081081081081,,,
NH,2015,05,25.01935483870969,,,
NH,2015,06,23.82111111111112,,,
NH,2015,07,23.695698924731186,,,
NH,2015,08,22.520430107526884,,,
NH,2015,09,23.127777777777784,,,
NH,2015,10,24.7268817204301,,,
NH,2015,11,26.306666666666676,,,
NH,2015,12,26.98222222222222,,,
NH,2016,01,27.210752688172043,,,
NH,2016,02,28.643023255813933,,,
NH,2016,03,27.66344086021505,,,
NH,2016,04,26.661111111111122,,,
NH,2016,05,25.32043010752689,,,
NH,2016,06,24.611111111111118,,,
NH,2016,07,24.17065217391304,,,
NH,2016,08,23.438202247191022,,,
NH,2016,09,24.003333333333334,,,
NH,2016,10,24.409677419354832,,,
NH,2016,11,26.16333333333334,,,
NH,2016,12,26.9,,,
NH,2017,01,27.226881720430107,,,
NH,2017,02,27.324999999999996,,,
NH,2017,03,27.27065217391304,,,
NH,2017,04,26.470000000000002,,,
NH,2017,05,25.915053763440856,,,
NH,2017,06,24.30333333333333,,,
NH,2017,07,23.292473118279563,,,
NH,2017,08,23.415217391304346,,,
NH,2017,09,24.034444444444453,,,
NH,2017,10,25.673118279569888,,,
NH,2017,11,26.149438202247193,,,
NH,2017,12,26.8,,,
NH,2018,01,27.090322580645157,,,
NH,2018,02,27.465476190476185,,,
NH,2018,03,27.178021978021984,,,
NH,2018,04,25.94333333333334,,,
NH,2018,05,24.261290322580653,,,
NH,2018,06,23.424444444444447,,,
NH,2018,07,23.49139784946237,,,
NH,2018,08,23.110752688172035,,,
NH,2018,09,23.67701149425288,,,
NH,2018,10,25.06344086021507,,,
NH,2018,11,25.898888888888884,,,
NH,2018,12,26.2,,,
NH,2019,01,27.005376344086027,,,
NH,2019,02,27.674999999999986,,,
NH,2019,03,27.494623655913983,,,
NH,2019,04,26.643333333333334,,,
NH,2019,05,25.121505376344082,,,
NH,2019,06,23.932222222222222,,,
NH,2019,07,23.005376344086027,,,
NH,2019,08,23.79139784946237,,,
NH,2019,09,23.80444444444444,,,
NH,2019,10,25.05806451612903,,,
NH,2019,11,25.68295454545455,,,
NH,2020,01,26.9763440860215,,,
NH,2020,02,27.757471264367823,,,
NH,2020,03,27.302150537634397,,,
NH,2020,04,26.117241379310357,,,
NH,2020,05,24.31612903225806,,,
NH,2020,06,24.823333333333327,,,
NH,2020,07,23.874193548387094,,,
NH,2020,08,24.238709677419358,,,
NH,2020,09,24.266666666666666,,,
NH,2020,10,25.717204301075263,,,
NH,2020,11,26.615909090909085,,,
NH,2021,01,27.179569892473122,,,
NH,2021,02,27.36266666666666,,,
NH,2021,03,26.36881720430108,,,
NH,2021,04,27.015730337078644,,,
NH,2021,05,25.19565217391305,,,
NH,2021,06,24.864444444444448,,,
NH,2021,07,25.08172043010753,,,
NH,2021,08,23.50537634408603,,,
NH,2021,09,24.162222222222223,,,
NH,2021,10,25.689247311827955,,,
NH,2021,11,26.167777777777783,,,
NH,2021,12,26.899999999999995,,,
NH,2022,01,27.32903225806451,,,
NH,2022,02,27.27142857142857,,,
NH,2022,03,26.887777777777774,,,
NH,2022,04,26.624444444444457,,,
NH,2022,05,25.85053763440861,,,
NH,2022,06,25.266666666666655,,,
NH,2022,07,25.444086021505374,,,
NH,2022,08,24.92580645161291,,,
NH,2022,09,25.766666666666676,,,
NH,2022,10,25.644086021505387,,,
NH,2022,11,26.793333333333333,,,
NH,2022,12,27.7,,,
PA,2000,01,28.999200000000002,,,
PA,2000,02,27.740789473684234,,,
PA,2000,03,27.101632653061206,,,
PA,2001,01,28.05274390243904,,,
PA,2001,02,27.352116402116398,,,
PA,2001,03,28.40170068027212,,,
PA,2002,01,27.58503401360543,,,
PA,2002,02,26.513140311804015,,,
PA,2002,03,28.36909090909091,,,
PA,2003,01,28.345863309352534,,,
PA,2003,02,27.010135135135144,,,
PA,2004,01,28.23686440677969,,,
PA,2004,02,27.0056603773585,,,
PA,2004,03,28.180392156862744,,,
PA,2005,01,27.731663326653305,,,
PA,2005,02,27.63304721030044,,,
PA,2005,03,27.53428571428571,,,
PA,2006,01,28.549999999999994,,,
PA,2006,02,28.177042801556432,,,
PA,2006,03,27.113953488372097,,,
PA,2006,04,24.190808823529416,,,
PA,2006,05,17.1,,,
PA,2007,01,28.564589235127478,,,
PA,2007,02,27.725382262996916,,,
PA,2007,03,27.538125,,,
PA,2008,01,27.3014598540146,,,
PA,2008,02,26.9861111111111,,,
PA,2008,03,26.346762589928066,,,
PA,2008,04,24.12250000000001,,,
PA,2009,01,27.20660792951542,,,
PA,2009,02,27.70303797468353,,,
PA,2009,03,28.29337748344371,,,
PA,2010,01,27.90187265917602,,,
PA,2010,02,28.794052863436104,,,
PA,2010,03,27.066666666666663,,,
PA,2011,01,28.13321234119784,,,
PA,2011,02,26.64387527839642,,,
PA,2012,01,28.459999999999997,,,
PA,2012,02,28.412444444444425,,,
PA,2013,01,28.45559502664298,,,
PA,2013,02,28.107551487414174,,,
PA,2014,01,28.301351351351332,,,
PA,2014,02,28.39511111111109,,,
PA,2014,03,24.409374999999997,,,
PA,2015,01,28.10243902439025,,,
PA,2015,02,27.236936936936956,,,
PA,2015,03,27.322857142857142,,,
PA,2016,01,28.43174603174603,,,
PA,2016,02,27.876763485477163,,,
PA,2016,03,25.89285714285714,,,
PA,2017,01,28.381108829568753,,,
PA,2017,02,27.441479820627805,,,
PA,2017,03,27.5044776119403,,,
PA,2018,01,26.503112033195016,,,
PA,2018,02,26.39999999999998,,,
PA,2018,03,25.77118644067796,,,
PA,2019,01,28.769391634980995,,,
PA,2019,02,27.23902953586498,,,
PA,2020,01,27.582012847965736,,,
PA,2020,02,26.85024630541871,,,
PA,2020,03,27.16771653543306,,,
PA,2021,01,26.642824074074085,,,
PA,2021,02,26.692156862745094,,,
PA,2021,03,26.02099236641223,,,
PA,2022,01,29.894503171247358,,,
PA,2022,02,28.313926940639274,,,
PA,2022,03,28.768539325842703,,,
TX,2000,01,3.212274368231047,,,
TX,2000,02,5.274215246636773,,,
TX,2001,01,0.6718637992831535,,,
TX,2001,02,5.459049773755654,,,
TX,2002,01,5.333693693693695,,,
TX,2002,02,6.335056179775279,,,
TX,2003,01,3.8582278481012606,,,
TX,2003,02,5.813199105145411,,,
TX,2004,01,6.124820143884887,,,
TX,2004,02,9.154279279279281,,,
TX,2005,01,3.151075268817203,,,
TX,2005,02,0.6739819004524886,,,
TX,2006,01,-2.326523297491039,,,
TX,2006,02,7.964027149321276,,,
TX,2007,01,5.2451612903225815,,,
TX,2007,02,7.215158371040727,,,
TX,2008,01,-8.541237113402065,,,
TX,2008,02,-0.392105263157894,,,
TX,2009,01,3.0465986394557825,,,
TX,2009,02,7.518446601941751,,,
TX,2010,01,5.068590831918507,,,
TX,2010,02,1.720681265206811,,,
TX,2011,01,2.7258064516129017,,,
TX,2011,02,3.9907542579075446,,,
TX,2012,01,0.9730050933786069,,,
TX,2012,02,-1.706082725060827,,,
TX,2013,01,5.517657045840416,,,
TX,2013,02,7.126277372262772,,,
TX,2014,01,3.2789473684210537,,,
TX,2014,02,-1.88248175182482,,,
TX,2015,01,3.3393887945670624,,,
TX,2015,02,7.34209245742092,,,
TX,2016,01,6.280135823429543,,,
TX,2016,02,5.006326034063261,,,
TX,2017,01,2.968760611205432,,,
TX,2017,02,1.158637469586374,,,
TX,2018,01,3.1322580645161286,,,
TX,2018,02,3.9433090024330935,,,
TX,2019,01,6.4843803056027145,,,
TX,2019,02,5.182238442822382,,,
TX,2020,01,3.354159592529714,,,
TX,2020,02,7.601459854014599,,,
TX,2021,01,2.213846153846154,,,
TX,2021,02,8.19084337349398,,,
TX,2022,01,4.71884550084889,,,
TX,2022,02,7.33333333333333,,,
WA,2000,01,22.903763440860214,,,
WA,2000,02,23.354597701149423,,,
WA,2000,03,22.552688172043023,,,
WA,2000,04,20.59345238095237,,,
WA,2000,05,18.27870967741937,,,
WA,2000,06,16.412213740458004,,,
WA,2001,01,26.405806451612907,,,
WA,2001,02,24.650714285714287,,,
WA,2001,03,24.156153846153842,,,
WA,2001,04,21.431468531468525,,,
WA,2001,05,18.567346938775504,,,
WA,2001,06,16.177272727272733,,,
WA,2001,07,14.52377622377622,,,
WA,2001,08,16.930000000000003,,,
WA,2002,01,24.57113402061856,,,
WA,2002,02,24.64237288135593,,,
WA,2002,03,23.65937500000001,,,
WA,2002,04,22.18098591549296,,,
WA,2002,05,18.765625,,,
WA,2002,06,15.574691358024689,,,
WA,2002,07,16.278034682080918,,,
WA,2002,08,17.765,,,
WA,2003,01,26.119553072625695,,,
WA,2003,02,25.02740740740741,,,
WA,2003,03,24.913636363636353,,,
WA,2003,04,23.25197740112995,,,
WA,2003,05,20.09009900990099,,,
WA,2003,06,17.118125000000006,,,
WA,2003,07,16.286111111111108,,,
WA,2004,01,23.82790697674419,,,
WA,2004,02,23.788461538461533,,,
WA,2004,03,23.709803921568632,,,
WA,2004,04,21.024489795918363,,,
WA,2004,05,18.414705882352937,,,
WA,2004,06,14.809433962264151,,,
WA,2004,07,13.441558441558438,,,
WA,2004,08,18.388953488372092,,,
WA,2004,09,21.224637681159425,,,
WA,2004,10,24.039047619047647,,,
WA,2004,11,27.150000000000002,,,
WA,2005,01,24.552049180327863,,,
WA,2005,02,24.491914893617018,,,
WA,2005,03,23.309230769230755,,,
WA,2005,04,21.35043859649122,,,
WA,2005,05,20.325510204081624,,,
WA,2006,01,22.628278688524592,,,
WA,2006,02,21.761578947368424,,,
WA,2006,03,20.485635359116028,,,
WA,2006,04,19.718518518518522,,,
WA,2006,05,16.434911242603548,,,
WA,2007,01,25.48870967741935,,,
WA,2007,02,24.759139784946232,,,
WA,2007,03,23.90091743119267,,,
WA,2007,04,22.63291139240507,,,
WA,2007,05,17.788321167883208,,,
WA,2007,06,14.158163265306126,,,
WA,2007,07,15.6273127753304,,,
WA,2007,08,16.692783505154637,,,
WA,2008,01,24.297461928934002,,,
WA,2008,02,22.925742574257434,,,
WA,2008,03,22.08884758364313,,,
WA,2008,04,20.467713004484317,,,
WA,2008,05,20.46788990825688,,,
WA,2009,01,24.836521739130433,,,
WA,2009,02,22.6077519379845,,,
WA,2009,03,22.575225225225232,,,
WA,2009,04,21.972888888888892,,,
WA,2009,05,19.124226804123712,,,
WA,2010,01,23.6816593886463,,,
WA,2010,02,24.64471153846154,,,
WA,2010,03,24.02535211267607,,,
WA,2010,04,21.378921568627447,,,
WA,2010,05,20.474657534246575,,,
WA,2011,01,22.888284518828442,,,
WA,2011,02,23.038655462184874,,,
WA,2011,03,22.00749999999999,,,
WA,2011,04,20.14553990610329,,,
WA,2011,05,20.50142857142857,,,
WA,2012,01,24.150207468879664,,,
WA,2012,02,22.333497536945814,,,
WA,2012,03,23.908133971291864,,,
WA,2012,04,20.4470588235294,,,
WA,2012,05,19.35688073394495,,,
WA,2013,01,24.981724137931035,,,
WA,2013,02,25.189694656488562,,,
WA,2013,03,24.334343434343428,,,
WA,2013,04,21.996688741721865,,,
WA,2014,01,23.355087719298243,,,
WA,2014,02,22.812635379061383,,,
WA,2014,03,21.95784313725491,,,
WA,2014,04,21.15833333333333,,,
WA,2015,01,25.36051660516604,,,
WA,2015,02,25.271074380165295,,,
WA,2015,03,23.792592592592598,,,
WA,2015,04,21.241600000000016,,,
WA,2015,05,20.029166666666665,,,
WA,2016,01,25.663320463320467,,,
WA,2016,02,25.30966386554624,,,
WA,2016,03,23.37615384615386,,,
WA,2016,04,22.872173913043504,,,
WA,2016,05,22.184615384615388,,,
WA,2017,01,24.3369918699187,,,
WA,2017,02,22.939055793991418,,,
WA,2017,03,22.622262773722618,,,
WA,2017,04,20.793965517241382,,,
WA,2017,05,19.446666666666662,,,
WA,2018,01,26.08543307086616,,,
WA,2018,02,25.355458515283825,,,
WA,2018,03,23.291489361702126,,,
WA,2018,04,21.66346153846153,,,
WA,2018,05,21.239189189189183,,,
WA,2019,01,26.530651340996165,,,
WA,2019,02,26.597967479674814,,,
WA,2019,03,26.511827956989237,,,
WA,2019,04,23.02663551401869,,,
WA,2020,01,25.26123188405797,,,
WA,2020,02,24.391235059760945,,,
WA,2020,03,23.066403162055337,,,
WA,2020,04,21.76363636363637,,,
WA,2021,01,23.737826086956545,,,
WA,2021,02,23.893406593406592,,,
WA,2021,03,22.718181818181794,,,
WA,2021,04,21.837768240343348,,,
WA,2021,05,18.73548387096774,,,
WA,2022,01,24.52490842490842,,,
WA,2022,02,23.73659574468083,,,
WA,2022,03,21.82093862815886,,,
WA,2022,04,20.563720930232556,,,
